 75923.775	 5.62
 75923.8	 5.69
 75923.825	 5.77
 75923.85	 5.68
 75923.875	 5.86
 75923.9	 5.82
 75923.925	 5.85
 75923.95	 5.88
 75923.975	 6.13
 75924	 6.08
 75924.025	 6.15
 75924.05	 6.25
 75924.075	 6.45
 75924.1	 6.55
 75924.125	 6.68
 75924.15	 6.86
 75924.175	 6.97
 75924.2	 6.98
 75924.225	 7.04
 75924.25	 7
 75924.275	 6.97
 75924.3	 6.89
 75924.325	 6.89
 75924.35	 6.85
 75924.375	 6.87
 75924.4	 6.76
 75924.425	 6.71
 75924.45	 6.71
 75924.475	 6.68
 75924.5	 6.76
 75924.525	 6.83
 75924.55	 6.91
 75924.575	 6.82
 75924.6	 6.76
 75924.625	 6.79
 75924.65	 6.85
 75924.675	 6.84
 75924.7	 6.83
 75924.725	 6.81
 75924.75	 6.75
 75924.775	 6.8
 75924.8	 6.84
 75924.825	 6.81
 75924.85	 6.81
 75924.875	 6.7
 75924.9	 6.8
 75924.925	 6.85
 75924.95	 6.8
 75924.975	 6.78
 75925	 6.76
 75925.025	 6.73
 75925.05	 6.57
 75925.075	 6.7
 75925.1	 6.55
 75925.125	 6.5
 75925.15	 6.46
 75925.175	 6.28
 75925.2	 6.29
 75925.225	 6.16
 75925.25	 6.07
 75925.275	 6.04
 75925.3	 6
 75925.325	 5.85
 75925.35	 5.8
 75925.375	 5.77
 75925.4	 5.62
 75925.425	 5.54
 75925.45	 5.43
 75925.475	 5.29
 75925.5	 5.04
 75925.525	 4.79
 75925.55	 4.57
 75925.575	 4.38
 75925.6	 4
 75925.625	 3.89
 75925.65	 3.32
 75925.675	 2.95
 75925.7	 2.75
 75925.725	 2.14
 75925.75	 1.59
 75925.775	 0.93
 75925.8	 0.1
 75925.825	 -0.78
 75925.85	 -2.06
 75925.875	 -3.48
 75925.9	 -5.21
 75925.925	 -7.51
 75925.95	 -10.12
 75925.975	 -13.58
 75926	 -17.79
 75926.025	 -23.27
 75926.05	 -29.92
 75926.075	 -38.55
 75926.1	 -48.9
 75926.125	 -60.92
 75926.15	 -74.42
 75926.175	 -87.23
 75926.2	 -97.83
 75926.225	 -102.98
 75926.25	 -99.08
 75926.275	 -83.68
 75926.3	 -56.22
 75926.325	 -18.82
 75926.35	 25.2
 75926.375	 69.34
 75926.4	 109.14
 75926.425	 139.82
 75926.45	 158.27
 75926.475	 162.23
 75926.5	 150.32
 75926.525	 122.19
 75926.55	 78.81
 75926.575	 22.54
 75926.6	 -40.56
 75926.625	 -102.32
 75926.65	 -152.33
 75926.675	 -179.84
 75926.7	 -176.32
 75926.725	 -139.1
 75926.75	 -70.54
 75926.775	 20.02
 75926.8	 120.4
 75926.825	 218.75
 75926.85	 303.79
 75926.875	 368.37
 75926.9	 407.55
 75926.925	 419.82
 75926.95	 404.43
 75926.975	 363.51
 75927	 298.68
 75927.025	 217.11
 75927.05	 122.61
 75927.075	 27.14
 75927.1	 -62.24
 75927.125	 -135.84
